SMILES,"T,K",Solubility,Solvent,SMILES_Solvent,Source
Cn1cc[n+](CCC[n+]2ccn(C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,303.15,0.000443,cyclohexanone,O=C1CCCCC1,10.1021/je9006585
O=C(O)c1ccc(C(=O)O)cc1,303.15,0.0001834,cyclohexanone,O=C1CCCCC1,10.1021/je9001976
O=C(O)c1ccccc1C(=O)O,303.15,0.02117,cyclohexanone,O=C1CCCCC1,10.1021/je9001976
O=C(O)c1cccc(C(=O)O)c1,303.15,0.003017,cyclohexanone,O=C1CCCCC1,10.1021/je9001976
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,303.15,0.0266,cyclohexanone,O=C1CCCCC1,10.1016/j.jct.2020.106259
Cn1cc([N+](=O)[O-])cn1,303.15,0.000266,"1,2-dichlorobenzene",Clc1ccccc1Cl,10.1016/j.fluid.2018.05.023
NS(=O)(=O)Cc1noc2ccccc12,303.15,0.0001597,toluene,Cc1ccccc1,10.1021/acs.jced.0c00249
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,303.15,0.000225,toluene,Cc1ccccc1,10.1021/acs.jced.0c00254
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,303.15,5.5e-05,toluene,Cc1ccccc1,10.1021/acs.jced.0c00301
CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,303.15,0.00013,toluene,Cc1ccccc1,10.1021/acs.jced.0c00127
O=C(Nc1ccccc1)c1ccccc1,303.15,0.002129,toluene,Cc1ccccc1,10.1021/acs.jced.0c00167
Nc1ccc(S(N)(=O)=O)cc1,303.15,1.7e-05,toluene,Cc1ccccc1,10.1021/acs.jced.9b00411
COc1cc2nc(Cl)nc(N)c2cc1OC,303.15,1.26e-05,toluene,Cc1ccccc1,10.1021/acs.jced.0c00506
Nc1cccc(Cl)c1C(=O)O,303.15,0.01115,toluene,Cc1ccccc1,10.1021/acs.jced.0c00320
O=C(O)c1cccc(C(=O)O)n1,303.15,0.002526,toluene,Cc1ccccc1,10.1021/acs.jced.1c00200
O=c1cc(CBr)c2ccccc2[nH]1,303.15,4.3e-05,toluene,Cc1ccccc1,10.1021/acs.jced.0c00303
C=CC(=O)NC(C)(C)CS(=O)(=O)O,303.15,0.04941,toluene,Cc1ccccc1,10.1021/acs.jced.0c00578
O=[N+]([O-])N(CCO)CCO.O=[N+]([O-])O.O=[N+]([O-])O,303.15,0.02759,toluene,Cc1ccccc1,10.1021/acs.jced.0c00211
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],303.15,0.003659,toluene,Cc1ccccc1,10.1021/acs.jced.9b01036
Oc1c(Br)cc(Br)c2cccnc12,303.15,0.001437,toluene,Cc1ccccc1,10.1021/acs.jced.9b01190
CN(C)Cc1c[nH]c2ccccc12,303.15,0.009047,toluene,Cc1ccccc1,10.1021/acs.jced.9b00911
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,303.15,0.0001017,toluene,Cc1ccccc1,10.1021/acs.jced.9b00490
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,303.15,0.01417,toluene,Cc1ccccc1,10.1021/acs.jced.8b00632
OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,303.15,0.00378,toluene,Cc1ccccc1,10.1021/acs.jced.9b00286
N=C(N)NC(N)=S,303.15,0.000174,toluene,Cc1ccccc1,10.1021/acs.jced.9b00458
CC1(C)COP(=O)(Oc2cccc(OP3(=O)OCC(C)(C)CO3)c2)OC1,303.15,0.00026,toluene,Cc1ccccc1,10.1021/acs.jced.7b00695
c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,303.15,0.0336,toluene,Cc1ccccc1,10.1021/acs.jced.9b00432
Cc1cnc(C(=O)O)cn1,303.15,2.18e-06,toluene,Cc1ccccc1,10.1021/acs.jced.9b00406
Nc1nnn[nH]1,303.15,0.002287,toluene,Cc1ccccc1,10.1021/acs.jced.9b00385
Sc1nc2ccccc2[nH]1,303.15,6.38e-05,toluene,Cc1ccccc1,10.1021/acs.jced.9b00190
Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],303.15,0.02837,toluene,Cc1ccccc1,10.1021/acs.jced.9b00497
N#Cc1cccc([N+](=O)[O-])c1C#N,303.15,0.002537,toluene,Cc1ccccc1,10.1021/acs.jced.8b01250
O=Cc1cc([N+](=O)[O-])ccc1O,303.15,0.01793,toluene,Cc1ccccc1,10.1021/acs.jced.9b00232
N#CCc1ccccc1[N+](=O)[O-],303.15,0.09683,toluene,Cc1ccccc1,10.1021/acs.jced.9b00243
Nc1cc([N+](=O)[O-])ccc1Cl,303.15,0.0268,toluene,Cc1ccccc1,10.1021/acs.jced.8b00931
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,303.15,0.01545,toluene,Cc1ccccc1,10.1021/acs.jced.8b01181
Cc1cccc(C(=O)O)c1N,303.15,0.003821,toluene,Cc1ccccc1,10.1021/acs.jced.8b01226
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,303.15,3.483e-07,toluene,Cc1ccccc1,10.1021/acs.jced.8b01080
Nc1cccc2c(N)cccc12,303.15,0.001015,toluene,Cc1ccccc1,10.1021/acs.jced.8b01214
Nc1cccc2cccc(N)c12,303.15,0.1379,toluene,Cc1ccccc1,10.1021/acs.jced.8b01214
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,303.15,6.276e-05,toluene,Cc1ccccc1,10.1021/acs.jced.8b01101
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,303.15,0.1498,toluene,Cc1ccccc1,10.1021/acs.jced.8b01099
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,303.15,0.000344,toluene,Cc1ccccc1,10.1021/acs.jced.8b00902
N#CCc1ccc([N+](=O)[O-])cc1,303.15,0.02084,toluene,Cc1ccccc1,10.1021/acs.jced.8b00811
CC[C@@H](C(N)=O)N1CCCC1=O,303.15,0.003934,toluene,Cc1ccccc1,10.1021/acs.jced.8b00720
N#Cc1cccc([N+](=O)[O-])c1,303.15,0.06703,toluene,Cc1ccccc1,10.1021/acs.jced.7b00615
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,303.15,2.696e-05,toluene,Cc1ccccc1,10.1021/acs.jced.7b00542
COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,303.15,1.69e-05,toluene,Cc1ccccc1,10.1021/acs.jced.8b00416
Nc1nc(Cl)cc(Cl)n1,303.15,0.001565,toluene,Cc1ccccc1,10.1021/acs.jced.8b00292
On1nnc2ccccc21,303.15,4.282e-05,toluene,Cc1ccccc1,10.1021/acs.jced.7b00316
CC(C)(C)c1ccc(C(=O)O)cc1,303.15,0.0466,toluene,Cc1ccccc1,10.1021/acs.jced.6b00965
COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl,303.15,1.565e-06,toluene,Cc1ccccc1,10.1021/acs.jced.8b00235
COc1ccc(CC(=O)O)cc1,303.15,0.0415,toluene,Cc1ccccc1,10.1021/acs.jced.8b00271
CC(=O)c1cccc([N+](=O)[O-])c1,303.15,0.1606,toluene,Cc1ccccc1,10.1021/acs.jced.8b00192
CC(=O)c1ccc([N+](=O)[O-])cc1,303.15,0.1638,toluene,Cc1ccccc1,10.1021/acs.jced.8b00192
COc1ccc(C(=O)N2CCCC2=O)cc1,303.15,0.02693,toluene,Cc1ccccc1,10.1021/acs.jced.8b00023
O=C(O)Cc1ccccc1Cl,303.15,0.09746,toluene,Cc1ccccc1,10.1021/acs.jced.8b00139
Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,303.15,0.0443,toluene,Cc1ccccc1,10.1021/acs.jced.7b01011
O=C(c1ccccc1)C(O)c1ccccc1,303.15,0.006347,toluene,Cc1ccccc1,10.1021/acs.jced.7b00743
O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-],303.15,0.0001962,toluene,Cc1ccccc1,10.1021/acs.jced.6b00761
O=C1NC23NC(=O)NC2(N1)C(=O)NC3=O,303.15,1.28e-05,toluene,Cc1ccccc1,10.1021/acs.jced.6b00349
O=[N+]([O-])c1c[nH]nc1[N+](=O)[O-],303.15,0.002404,toluene,Cc1ccccc1,10.1021/acs.jced.6b00219
[NH3+]O.[NH3+]O.[O-]n1nnnc1-c1nnnn1[O-],303.15,2.443e-05,toluene,Cc1ccccc1,10.1021/acs.jced.6b00009
CS(=O)(=O)c1ccc(C=O)cc1,303.15,0.001802,toluene,Cc1ccccc1,10.1021/acs.jced.5b01053
Clc1cc(Cl)cc(Cl)c1,303.15,0.4627,toluene,Cc1ccccc1,10.1021/acs.jced.5b00607
Nc1ccc(Cc2ccc(N)cc2)cc1,303.15,0.0244,toluene,Cc1ccccc1,10.1021/je501111d
O=P(NCc1ccccc1)(Oc1ccccc1)Oc1ccccc1,303.15,0.02277,toluene,Cc1ccccc1,10.1021/acs.jced.5b00007
O=C1Nc2ccccc2C1=O,303.15,0.0007136,toluene,Cc1ccccc1,10.1021/je500396b
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,303.15,0.00078184,toluene,Cc1ccccc1,10.1021/je400412z
c1ccc(CSSCc2ccccc2)cc1,303.15,0.1978,toluene,Cc1ccccc1,10.1021/je400326r
O=C(O)c1cccc(Cl)c1C(=O)c1ccccc1,303.15,0.4492,toluene,Cc1ccccc1,10.1021/je400246s
O=C1c2ccccc2C(=O)c2c(Cl)cccc21,303.15,0.01598,toluene,Cc1ccccc1,10.1021/je400246s
C[C@@H]1OC(=O)[C@H](C)OC1=O,303.15,0.04362,toluene,Cc1ccccc1,10.1021/je301014d
c1ccc2c(c1)oc1ccccc12,303.15,0.3013,toluene,Cc1ccccc1,10.1021/je201282d
O=C1c2ccccc2-c2ccccc21,303.15,0.2281,toluene,Cc1ccccc1,10.1021/je201282d
c1ccc2c(c1)OP1(=NP3(=NP4(=N1)Oc1ccccc1O4)Oc1ccccc1O3)O2,303.15,0.0010785,toluene,Cc1ccccc1,10.1021/je200252c
CCCCCCN1C=CN(C)C1.O=[N+]([O-])O,303.15,0.000334,toluene,Cc1ccccc1,10.1021/je200151j
CCCCCCCCN1C=CN(C)C1.O=[N+]([O-])O,303.15,0.00043,toluene,Cc1ccccc1,10.1021/je200151j
O=C(O)CC(O)(CC(=O)O)C(=O)O,303.15,0.07505,toluene,Cc1ccccc1,10.1021/je101167z
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,303.15,0.191764,toluene,Cc1ccccc1,10.1021/je901024t
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,303.15,0.0396,toluene,Cc1ccccc1,10.1021/je800842z
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)CCC2(C)C)C(C)(C)CCC1=O,303.15,0.000146,toluene,Cc1ccccc1,10.1021/je800801x
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,303.15,0.07105086,toluene,Cc1ccccc1,10.1021/je800515w
c1ccc2oc(CSCc3nc4ccccc4o3)nc2c1,303.15,0.01392,toluene,Cc1ccccc1,10.1021/je8005419
C1=Cc2cccc3cccc1c23,303.15,0.22391,toluene,Cc1ccccc1,10.1021/je700347h
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,303.15,0.001222,toluene,Cc1ccccc1,10.1021/acs.jced.9b00728
N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,303.15,0.0009228,toluene,Cc1ccccc1,10.1021/acs.jced.9b00353
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,303.15,0.03375,toluene,Cc1ccccc1,10.1016/j.jct.2020.106231
COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,303.15,0.012928,toluene,Cc1ccccc1,10.1016/j.jct.2019.105969
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,303.15,0.001801,toluene,Cc1ccccc1,10.1016/j.jct.2019.106031
c1ccc(-c2nnn[nH]2)cc1,303.15,7.624e-05,toluene,Cc1ccccc1,10.1016/j.jct.2017.04.019
S=c1[nH]c2ccccc2s1,303.15,0.004272,toluene,Cc1ccccc1,10.1016/j.jct.2017.05.013
Cc1cc(C)[nH]n1,303.15,0.09792,toluene,Cc1ccccc1,10.1016/j.jct.2017.02.011
Cc1ccc(N)c([N+](=O)[O-])c1,303.15,0.0312,toluene,Cc1ccccc1,10.1016/j.jct.2017.02.008
Nc1ccc(N)c([N+](=O)[O-])c1,303.15,0.0009526,toluene,Cc1ccccc1,10.1016/j.jct.2017.01.006
CC(C)c1ncc[nH]1,303.15,0.03552,toluene,Cc1ccccc1,10.1016/j.jct.2016.12.028
Nc1ccc([N+](=O)[O-])cc1N,303.15,0.0001008,toluene,Cc1ccccc1,10.1016/j.jct.2016.11.014
Nc1cc(Cl)ccc1C(=O)O,303.15,0.0004781,toluene,Cc1ccccc1,10.1016/j.jct.2016.11.019
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,303.15,0.07116,toluene,Cc1ccccc1,10.1016/j.jct.2016.11.032
Cc1cc([N+](=O)[O-])ccc1N,303.15,0.004796,toluene,Cc1ccccc1,10.1016/j.jct.2016.10.037
O=Cc1cccc([N+](=O)[O-])c1,303.15,0.4278,toluene,Cc1ccccc1,10.1016/j.jct.2016.10.040
Cn1cnc([N+](=O)[O-])c1Cl,303.15,0.0039,toluene,Cc1ccccc1,10.1016/j.jct.2016.10.006
CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,303.15,0.0579,toluene,Cc1ccccc1,10.1016/j.jct.2016.10.014
COc1cc(Cl)nc(N)n1,303.15,0.003005,toluene,Cc1ccccc1,10.1016/j.jct.2016.10.020
O=Cc1ccc([N+](=O)[O-])cc1,303.15,0.06568,toluene,Cc1ccccc1,10.1016/j.jct.2016.09.012
CC1=NN(c2ccc(C)cc2)C(=O)C1,303.15,0.02505,toluene,Cc1ccccc1,10.1016/j.jct.2016.08.007
O=[N+]([O-])c1ccc(O)c2ncccc12,303.15,0.005184,toluene,Cc1ccccc1,10.1016/j.jct.2016.04.018
O=C1NC(=O)c2ccccc21,303.15,0.0006936,toluene,Cc1ccccc1,10.1016/j.jct.2015.10.024
Cc1cccc([N+](=O)[O-])c1N,303.15,0.07188,toluene,Cc1ccccc1,10.1016/j.jct.2016.05.027
Cc1cc(C(=O)O)ccc1[N+](=O)[O-],303.15,0.02428,toluene,Cc1ccccc1,10.1016/j.jct.2016.07.023
N=C(Nc1ccccc1)Nc1ccccc1,303.15,0.005278,toluene,Cc1ccccc1,10.1016/j.jct.2016.03.011
C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,303.15,0.00593,toluene,Cc1ccccc1,10.1016/j.jct.2016.03.039
O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,303.15,0.003821,toluene,Cc1ccccc1,10.1016/j.jct.2015.07.010
CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,303.15,0.05331,toluene,Cc1ccccc1,10.1016/j.jct.2016.09.038
CCOC(=O)Cc1c(C(=O)OCC)sc(N)c1C#N,303.15,0.001711,toluene,Cc1ccccc1,10.1016/j.jct.2015.11.025
Clc1ncnc2[nH]ccc12,303.15,0.00225,toluene,Cc1ccccc1,10.1016/j.jct.2021.106493
Cn1cc([N+](=O)[O-])cn1,303.15,0.013156,toluene,Cc1ccccc1,10.1016/j.fluid.2018.05.023
COC(=O)[C@H](N)c1ccccc1.Cl,303.15,2.3e-05,toluene,Cc1ccccc1,10.1016/j.fluid.2016.02.020
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,303.15,0.0028875,toluene,Cc1ccccc1,10.1016/j.fluid.2015.09.013
O=C(O)CN(CC(=O)O)CP(=O)(O)O,303.15,0.0004268,toluene,Cc1ccccc1,10.1016/j.fluid.2014.08.036
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,303.15,0.008,toluene,Cc1ccccc1,10.1016/j.fluid.2014.04.028
CC1(C)CO[P+]([O-])(Oc2c(Br)cc(Br)cc2Br)OC1,303.15,0.01033,toluene,Cc1ccccc1,10.1016/j.fluid.2013.09.023
COC(=O)[C@@H](N)CS.Cl,303.15,0.00634,isobutanol,CC(C)CO,10.1021/acs.jced.0c00795
CC1(C)NC(=O)NC1=O,303.15,0.04387,isobutanol,CC(C)CO,10.1021/acs.jced.9b01020
O=Cc1cc(Br)c(O)c(Br)c1,303.15,0.007615,isobutanol,CC(C)CO,10.1021/acs.jced.0c00376
CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,303.15,0.003725,isobutanol,CC(C)CO,10.1021/acs.jced.0c00127
O=C(Nc1ccccc1)c1ccccc1,303.15,0.005375,isobutanol,CC(C)CO,10.1021/acs.jced.0c00167
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,303.15,0.005519,isobutanol,CC(C)CO,10.1021/acs.jced.1c00092
O=C(O)COc1ccc(Cl)cc1,303.15,0.03653,isobutanol,CC(C)CO,10.1021/acs.jced.1c00153
Cc1c(N)cccc1C(=O)O,303.15,0.00254,isobutanol,CC(C)CO,10.1021/acs.jced.1c00109
CC(=O)Nc1ccccc1[N+](=O)[O-],303.15,0.02022,isobutanol,CC(C)CO,10.1021/acs.jced.1c00037
CSCCC(NC(C)=O)C(=O)O,303.15,0.05309,isobutanol,CC(C)CO,10.1021/acs.jced.1c00064
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,303.15,0.001146,isobutanol,CC(C)CO,10.1021/acs.jced.1c00062
O=C(O)[C@@H]1C[C@@H](O)CN1,303.15,0.000143,isobutanol,CC(C)CO,10.1021/acs.jced.0c00794
O=Cc1cc(C=O)cc(C=O)c1,303.15,0.000917,isobutanol,CC(C)CO,10.1021/acs.jced.0c00776
OCC(O)COc1ccc(Cl)cc1,303.15,0.06278,isobutanol,CC(C)CO,10.1021/acs.jced.0c00900
COc1cc2nc(Cl)nc(N)c2cc1OC,303.15,0.0006014,isobutanol,CC(C)CO,10.1021/acs.jced.0c00506
c1ccc2[nH]c(-c3cscn3)nc2c1,303.15,0.001762,isobutanol,CC(C)CO,10.1021/acs.jced.0c00724
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,303.15,0.02271,isobutanol,CC(C)CO,10.1021/acs.jced.0c00655
Nc1cccc(Cl)c1C(=O)O,303.15,0.03847,isobutanol,CC(C)CO,10.1021/acs.jced.0c00320
CC1=NN(c2ccccc2)C(=O)C1,303.15,0.028837,isobutanol,CC(C)CO,10.1021/acs.jced.0c00290
Cl.N=C(N=C(N)N)N1CCOCC1,303.15,0.000915,isobutanol,CC(C)CO,10.1021/acs.jced.0c00015
O=C(O)c1cccc([N+](=O)[O-])c1O,303.15,0.05197,isobutanol,CC(C)CO,10.1021/acs.jced.1c00259
Cl.N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,303.15,0.001212,isobutanol,CC(C)CO,10.1021/acs.jced.1c00239
CCOC(=O)[C@@H]1CSCN1.Cl,303.15,0.004951,isobutanol,CC(C)CO,10.1021/acs.jced.1c00079
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,303.15,0.119962,isobutanol,CC(C)CO,10.1021/acs.jced.1c00201
Nc1cccc(C(=O)O)c1,303.15,0.007965,isobutanol,CC(C)CO,10.1021/acs.jced.1c00247
CCO.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl.Cl.O,303.15,0.002049,isobutanol,CC(C)CO,10.1021/acs.jced.0c00097
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,303.15,0.0358,isobutanol,CC(C)CO,10.1021/acs.jced.0c00122
O=C1N=c2ccccc2=N1,303.15,0.0029233,isobutanol,CC(C)CO,10.1021/acs.jced.0c00165
OCc1ccccc1O[C@@H]1OC(CO)[C@@H](O)[C@@H](O)C1O,303.15,0.00021518,isobutanol,CC(C)CO,10.1021/acs.jced.0c00332
CCOC(=O)[C@@H](N)CCc1ccccc1.Cl,303.15,0.02025,isobutanol,CC(C)CO,10.1021/acs.jced.1c00485
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,303.15,0.000326,isobutanol,CC(C)CO,10.1021/acs.jced.1c00432
COc1cc2c(cc1OC)C(=O)CC2,303.15,0.038549,isobutanol,CC(C)CO,10.1021/acs.jced.1c00040
CC(=O)NCC(=O)O,303.15,0.00291,isobutanol,CC(C)CO,10.1021/acs.jced.0c00983
CC(=O)N1CCC[C@H]1C(=O)O,303.15,0.10632,isobutanol,CC(C)CO,10.1021/acs.jced.1c00032
CCCOC(=O)c1ccc(O)cc1,303.15,0.1909,isobutanol,CC(C)CO,10.1021/acs.jced.0c00584
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,303.15,0.007667,isobutanol,CC(C)CO,10.1021/acs.jced.0c00513
C=CC(=O)NC(C)(C)CS(=O)(=O)O,303.15,0.004854,isobutanol,CC(C)CO,10.1021/acs.jced.0c00578
O=C(O)Cc1ccccc1[N+](=O)[O-],303.15,0.02184,isobutanol,CC(C)CO,10.1021/acs.jced.0c00543
O=C(O)Cc1ccc([N+](=O)[O-])cc1,303.15,0.04643,isobutanol,CC(C)CO,10.1021/acs.jced.0c00182
N[C@@H](CS)C(=O)O,303.15,4.8e-05,isobutanol,CC(C)CO,10.1021/acs.jced.0c00031
O=C([O-])/C=C/C(=O)O.[Na+],303.15,1.62e-05,isobutanol,CC(C)CO,10.1021/acs.jced.9b01203
O=C[C@H](O)[C@H](O)[C@H](O)CO,303.15,0.006304,isobutanol,CC(C)CO,10.1021/acs.jced.0c00009
CC(=O)N[C@@H](CC(C)C)C(=O)O,303.15,0.02826,isobutanol,CC(C)CO,10.1021/acs.jced.9b01151
C[C@H](N)C(=O)O,303.15,0.000332,isobutanol,CC(C)CO,10.1021/acs.jced.9b00743
O=Cc1ccc(O)c(Br)c1,303.15,0.02145,isobutanol,CC(C)CO,10.1021/acs.jced.9b01004
CCCc1ncc(C[n+]2ccccc2C)c(N)n1.Cl.[Cl-],303.15,4.11e-05,isobutanol,CC(C)CO,10.1021/acs.jced.9b00999
OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,303.15,0.0004535,isobutanol,CC(C)CO,10.1021/acs.jced.9b00703
NC(N)=NC(N)=NCCc1ccccc1,303.15,0.001391,isobutanol,CC(C)CO,10.1021/acs.jced.9b00844
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,303.15,7.171e-05,isobutanol,CC(C)CO,10.1021/acs.jced.9b00693
N[C@H](Cc1c[nH]cn1)C(=O)O,303.15,0.0008498,isobutanol,CC(C)CO,10.1021/acs.jced.9b00659
COC(=O)c1ccc(C(=O)OC)cc1,303.15,0.0033147,isobutanol,CC(C)CO,10.1021/acs.jced.9b00658
O=C(O)C=CC(=O)O.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,303.15,0.000204,isobutanol,CC(C)CO,10.1021/acs.jced.7b00518
O=C1C=CC(=O)N1c1ccccc1Br,303.15,0.01727,isobutanol,CC(C)CO,10.1021/acs.jced.9b00560
Cc1nc(N)nc(N)n1,303.15,0.0007923,isobutanol,CC(C)CO,10.1021/acs.jced.9b00593
CC(=NC#N)N(C)Cc1ccc(Cl)nc1,303.15,0.006133,isobutanol,CC(C)CO,10.1021/acs.jced.9b00294
N#Cc1cccc([N+](=O)[O-])c1C#N,303.15,0.0007654,isobutanol,CC(C)CO,10.1021/acs.jced.8b01250
N#CCc1ccccc1[N+](=O)[O-],303.15,0.01024,isobutanol,CC(C)CO,10.1021/acs.jced.9b00243
NC(=O)c1ccc([N+](=O)[O-])cc1,303.15,0.001867,isobutanol,CC(C)CO,10.1021/acs.jced.9b00065
NC(=O)c1ccc(N)cc1,303.15,0.003089,isobutanol,CC(C)CO,10.1021/acs.jced.8b01144
COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,303.15,3.546e-05,isobutanol,CC(C)CO,10.1021/acs.jced.8b01126
Nc1nc(Cl)c2[nH]cnc2n1,303.15,0.0002107,isobutanol,CC(C)CO,10.1021/acs.jced.8b01014
N#CCc1ccc([N+](=O)[O-])cc1,303.15,0.002989,isobutanol,CC(C)CO,10.1021/acs.jced.8b00811
O=C(O)c1cc2ccccc2cc1O,303.15,0.02067,isobutanol,CC(C)CO,10.1021/acs.jced.8b00578
CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,303.15,6.81e-05,isobutanol,CC(C)CO,10.1021/acs.jced.8b00551
N#Cc1cccc([N+](=O)[O-])c1,303.15,0.00504,isobutanol,CC(C)CO,10.1021/acs.jced.7b00615
NC(=O)c1cccnc1,303.15,0.0392496,isobutanol,CC(C)CO,10.1021/acs.jced.8b00560
Cc1cc(C)nc(Nc2ccccc2)n1,303.15,0.0345,isobutanol,CC(C)CO,10.1021/acs.jced.8b00124
O=C(O)Cc1ccccc1Cl,303.15,0.3215,isobutanol,CC(C)CO,10.1021/acs.jced.8b00139
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,303.15,0.0008192,isobutanol,CC(C)CO,10.1021/acs.jced.8b00043
O=C(c1ccccc1)c1ccccc1,303.15,0.3783,isobutanol,CC(C)CO,10.1021/acs.jced.8b00196
O=C(c1ccccc1)C(O)c1ccccc1,303.15,0.002324,isobutanol,CC(C)CO,10.1021/acs.jced.7b00743
Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,303.15,0.000421,isobutanol,CC(C)CO,10.1021/acs.jced.7b00825
